index,CountryCode,SeriesCode,DESCRIPTION,Unnamed: 3
4882,SDN,SE.ENR.TERT.FM.ZS,Excludes South Sudan,
4883,SDN,SE.PRE.DURS,Excludes South Sudan,
4884,SDN,SE.PRE.ENRL.TC.ZS,Excludes South Sudan,
4885,SDN,SE.PRE.ENRR,Excludes South Sudan,
4886,SDN,SE.PRE.ENRR.FE,Excludes South Sudan,
4887,SDN,SE.PRE.ENRR.MA,Excludes South Sudan,
4888,SDN,SE.PRE.TCAQ.FE.ZS,Excludes South Sudan,
4889,SDN,SE.PRE.TCAQ.MA.ZS,Excludes South Sudan,
4890,SDN,SE.PRE.TCAQ.ZS,Excludes South Sudan,
4891,SDN,SE.PRM.AGES,Excludes South Sudan,
4892,SDN,SE.PRM.CMPT.FE.ZS,Excludes South Sudan,
4893,SDN,SE.PRM.CMPT.MA.ZS,Excludes South Sudan,
4894,SDN,SE.PRM.CMPT.ZS,Excludes South Sudan,
4895,SDN,SE.PRM.DURS,Excludes South Sudan,
4896,SDN,SE.PRM.ENRL,Excludes South Sudan,
4897,SDN,SE.PRM.ENRL.FE.ZS,Excludes South Sudan,
4898,SDN,SE.PRM.ENRL.TC.ZS,Excludes South Sudan,
4899,SDN,SE.PRM.ENRR,Excludes South Sudan,
4900,SDN,SE.PRM.ENRR.FE,Excludes South Sudan,
4901,SDN,SE.PRM.ENRR.MA,Excludes South Sudan,
4902,SDN,SE.PRM.GINT.FE.ZS,Excludes South Sudan,
4903,SDN,SE.PRM.GINT.MA.ZS,Excludes South Sudan,
4904,SDN,SE.PRM.GINT.ZS,Excludes South Sudan,
4905,SDN,SE.PRM.NENR,Excludes South Sudan,
4906,SDN,SE.PRM.NENR.FE,Excludes South Sudan,
4907,SDN,SE.PRM.NENR.MA,Excludes South Sudan,
4908,SDN,SE.PRM.OENR.FE.ZS,Excludes South Sudan,
4909,SDN,SE.PRM.OENR.MA.ZS,Excludes South Sudan,
4910,SDN,SE.PRM.OENR.ZS,Excludes South Sudan,
4911,SDN,SE.PRM.PRIV.ZS,Excludes South Sudan,
4912,SDN,SE.PRM.PRS5.FE.ZS,Excludes South Sudan,
4913,SDN,SE.PRM.PRS5.MA.ZS,Excludes South Sudan,
4914,SDN,SE.PRM.PRS5.ZS,Excludes South Sudan,
4915,SDN,SE.PRM.PRSL.FE.ZS,Excludes South Sudan,
4916,SDN,SE.PRM.PRSL.MA.ZS,Excludes South Sudan,
4917,SDN,SE.PRM.PRSL.ZS,Excludes South Sudan,
4918,SDN,SE.PRM.REPT.FE.ZS,Excludes South Sudan,
4919,SDN,SE.PRM.REPT.MA.ZS,Excludes South Sudan,
4920,SDN,SE.PRM.REPT.ZS,Excludes South Sudan,
4921,SDN,SE.PRM.TCAQ.FE.ZS,Excludes South Sudan,
4922,SDN,SE.PRM.TCAQ.MA.ZS,Excludes South Sudan,
4923,SDN,SE.PRM.TCAQ.ZS,Excludes South Sudan,
4924,SDN,SE.PRM.TCHR,Excludes South Sudan,
4925,SDN,SE.PRM.TCHR.FE.ZS,Excludes South Sudan,
4926,SDN,SE.PRM.TENR,Excludes South Sudan,
4927,SDN,SE.PRM.TENR.FE,Excludes South Sudan,
4928,SDN,SE.PRM.TENR.MA,Excludes South Sudan,
4929,SDN,SE.PRM.UNER,Excludes South Sudan,
4930,SDN,SE.PRM.UNER.FE,Excludes South Sudan,
4931,SDN,SE.PRM.UNER.FE.ZS,Excludes South Sudan,
4932,SDN,SE.PRM.UNER.MA,Excludes South Sudan,
4933,SDN,SE.PRM.UNER.MA.ZS,Excludes South Sudan,
4934,SDN,SE.PRM.UNER.ZS,Excludes South Sudan,
4935,SDN,SE.SEC.AGES,Excludes South Sudan,
4936,SDN,SE.SEC.CMPT.LO.FE.ZS,Excludes South Sudan,
4937,SDN,SE.SEC.CMPT.LO.MA.ZS,Excludes South Sudan,
4938,SDN,SE.SEC.CMPT.LO.ZS,Excludes South Sudan,
4939,SDN,SE.SEC.DURS,Excludes South Sudan,
4940,SDN,SE.SEC.ENRL,Excludes South Sudan,
4941,SDN,SE.SEC.ENRL.FE.ZS,Excludes South Sudan,
4942,SDN,SE.SEC.ENRL.GC,Excludes South Sudan,
4943,SDN,SE.SEC.ENRL.GC.FE.ZS,Excludes South Sudan,
4944,SDN,SE.SEC.ENRL.TC.ZS,Excludes South Sudan,
4945,SDN,SE.SEC.ENRL.UP.TC.ZS,Excludes South Sudan,
4946,SDN,SE.SEC.ENRL.VO,Excludes South Sudan,
4947,SDN,SE.SEC.ENRL.VO.FE.ZS,Excludes South Sudan,
4948,SDN,SE.SEC.ENRR,Excludes South Sudan,
4949,SDN,SE.SEC.ENRR.FE,Excludes South Sudan,
4950,SDN,SE.SEC.ENRR.MA,Excludes South Sudan,
4951,SDN,SE.SEC.PRIV.ZS,Excludes South Sudan,
4952,SDN,SE.SEC.PROG.FE.ZS,Excludes South Sudan,
4953,SDN,SE.SEC.PROG.MA.ZS,Excludes South Sudan,
4954,SDN,SE.SEC.PROG.ZS,Excludes South Sudan,
4955,SDN,SE.SEC.TCAQ.FE.ZS,Excludes South Sudan,
4956,SDN,SE.SEC.TCAQ.MA.ZS,Excludes South Sudan,
4957,SDN,SE.SEC.TCAQ.UP.FE.ZS,Excludes South Sudan,
4958,SDN,SE.SEC.TCAQ.UP.MA.ZS,Excludes South Sudan,
4959,SDN,SE.SEC.TCAQ.UP.ZS,Excludes South Sudan,
4960,SDN,SE.SEC.TCAQ.ZS,Excludes South Sudan,
4961,SDN,SE.SEC.TCHR,Excludes South Sudan,
4962,SDN,SE.SEC.TCHR.FE,Excludes South Sudan,
4963,SDN,SE.SEC.TCHR.FE.ZS,Excludes South Sudan,
4964,SDN,SE.SEC.UNER.LO.FE.ZS,Excludes South Sudan,
4965,SDN,SE.SEC.UNER.LO.MA.ZS,Excludes South Sudan,
4966,SDN,SE.SEC.UNER.LO.ZS,Excludes South Sudan,
4967,SDN,SE.TER.ENRL.TC.ZS,Excludes South Sudan,
4968,SDN,SE.TER.ENRR,Excludes South Sudan,
4969,SDN,SE.TER.ENRR.FE,Excludes South Sudan,
4970,SDN,SE.TER.ENRR.MA,Excludes South Sudan,
4971,SDN,SE.TER.TCHR.FE.ZS,Excludes South Sudan,
4972,SDN,SE.XPD.TOTL.GB.ZS,Excludes South Sudan,
4973,SDN,SE.XPD.TOTL.GD.ZS,Excludes South Sudan,
4974,SDN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ,
4975,SDN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4976,SDN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4977,SDN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4978,SDN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4979,SDN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4980,SDN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4981,SDN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4982,SDN,SP.POP.GROW,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4983,SDN,SP.POP.TOTL,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.,
4984,SEN,DT.DOD.DECT.CD,"Long-term public and publicly guaranteed, long-term private nonguaranteed, and short-term debt data for 2015 are based on reports provided by the country. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.",
4985,SEN,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
4986,SEN,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
4987,SEN,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
4988,SEN,IT.CEL.SETS,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4989,SEN,IT.CEL.SETS.P2,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4990,SEN,IT.MLT.MAIN,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4991,SEN,IT.MLT.MAIN.P2,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4992,SEN,IT.NET.BBND,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4993,SEN,IT.NET.BBND.P2,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4994,SEN,IT.NET.USER.ZS,Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.,
4995,SEN,SH.XPD.PUBL,Revision of the General Government Expenditure series can explain changes in public expenditure ratios.,
4996,SEN,SM.POP.NETM,Data sources : United Nations World Population Prospects,
4997,SEN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ,
4998,SEN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
4999,SEN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
5000,SEN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects,
5001,SEN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects,
5002,SEN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects,
5003,SEN,SP.DYN.LE00.IN,Derived using male and female life expectancy,
5004,SEN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects,
5005,SEN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects,
5006,SEN,SP.POP.GROW,Data sources: United Nations World Population Prospects,
5007,SEN,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
5008,SGP,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
5009,SGP,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
5010,SGP,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
5011,SGP,IT.CEL.SETS,Infocomm Development Authority of Singapore (IDA).,
5012,SGP,IT.CEL.SETS.P2,Infocomm Development Authority of Singapore (IDA).,
5013,SGP,IT.MLT.MAIN,Infocomm Development Authority of Singapore (IDA).,
5014,SGP,IT.MLT.MAIN.P2,Infocomm Development Authority of Singapore (IDA).,
5015,SGP,IT.NET.BBND,Infocomm Development Authority of Singapore (IDA).,
5016,SGP,IT.NET.BBND.P2,Infocomm Development Authority of Singapore (IDA).,
5017,SGP,IT.NET.USER.ZS,Infocomm Development Authority of Singapore (IDA).,
5018,SGP,SG.GEN.PARL.ZS,The parliament convened on 2 November 2006 following the elections held in May. Nine members are yet to be appointed to the parliament.,
5019,SGP,SM.POP.NETM,Data sources : United Nations World Population Prospects,
5020,SGP,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
5021,SGP,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
5022,SGP,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
5023,SGP,SP.DYN.CBRT.IN,Data sources : Department of Statistics Singapore,
5024,SGP,SP.DYN.CDRT.IN,Data sources : Department of Statistics Singapore,
5025,SGP,SP.DYN.LE00.FE.IN,"Data sources : Department of Statistics Singapore, United Nations World Population Prospects",
5026,SGP,SP.DYN.LE00.IN,Derived using male and female life expectancy,
5027,SGP,SP.DYN.LE00.MA.IN,"Data sources : Department of Statistics Singapore, United Nations World Population Prospects",
5028,SGP,SP.DYN.TFRT.IN,Data sources : Department of Statistics Singapore,
5029,SGP,SP.POP.GROW,Data sources: Department of Statistics Singapore,
5030,SGP,SP.POP.TOTL,Data sources : Department of Statistics Singapore,
5031,SLB,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt and long-term private nonguaranteed debt data for 2015 are based on reports provided by the country. Short-term debt data for 2014 is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).,
5032,SLB,EG.EGY.PRIM.PP.KD,"Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
5033,SLB,EG.ELC.RNEW.ZS,Sources: UN Energy Statistics (2014),
5034,SLB,EG.FEC.RNEW.ZS,Sources: UN Energy Statistics (2014),
5035,SLB,IT.CEL.SETS,Solomon Telekom Company Ltd..,
5036,SLB,IT.CEL.SETS.P2,Solomon Telekom Company Ltd..,
5037,SLB,IT.MLT.MAIN,Solomon Telekom Company Ltd..,
5038,SLB,IT.MLT.MAIN.P2,Solomon Telekom Company Ltd..,
5039,SLB,IT.NET.BBND,Solomon Telekom Company Ltd..,
5040,SLB,IT.NET.BBND.P2,Solomon Telekom Company Ltd..,
5041,SLB,IT.NET.USER.ZS,Solomon Telekom Company Ltd..,
5042,SLB,SM.POP.NETM,Data sources : United Nations World Population Prospects,
5043,SLB,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
5044,SLB,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
5045,SLB,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
5046,SLB,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects,
5047,SLB,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects,
5048,SLB,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects,
5049,SLB,SP.DYN.LE00.IN,Derived using male and female life expectancy,
5050,SLB,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects,
5051,SLB,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects,
5052,SLB,SP.POP.GROW,Data sources: United Nations World Population Prospects,
5053,SLB,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
5054,SLE,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2015 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2015 is based on data from the BIS. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.,
5055,SLE,EG.EGY.PRIM.PP.KD,"Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
5056,SLE,EG.ELC.RNEW.ZS,Sources: UN Energy Statistics (2014),
5057,SLE,EG.FEC.RNEW.ZS,Sources: UN Energy Statistics (2014),
5058,SLE,IT.CEL.SETS,Sierra Leone Telecommunications Company (SIERRATEL).,
5059,SLE,IT.CEL.SETS.P2,Sierra Leone Telecommunications Company (SIERRATEL).,
5060,SLE,IT.MLT.MAIN,Sierra Leone Telecommunications Company (SIERRATEL).,
5061,SLE,IT.MLT.MAIN.P2,Sierra Leone Telecommunications Company (SIERRATEL).,
5062,SLE,IT.NET.BBND,Sierra Leone Telecommunications Company (SIERRATEL).,
5063,SLE,IT.NET.BBND.P2,Sierra Leone Telecommunications Company (SIERRATEL).,
5064,SLE,IT.NET.USER.ZS,Sierra Leone Telecommunications Company (SIERRATEL).,
5065,SLE,SM.POP.NETM,Data sources : United Nations World Population Prospects,
5066,SLE,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ,
5067,SLE,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
5068,SLE,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
5069,SLE,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects,
